"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/abad0cdb-3e9c-5fd3-acea-fe310e8fb96a","Washing your hands and covering your mouth when you cough 'makes a huge difference' in reducing transmission of the flu.",2009-04-29,3,"TRUE","Barack Obama","Studies show handwashing reduces disease","Barack Obama,Consumers Union,MRSA,University of Michigan,University of Michigan School of Public Health,bacteria","","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/apr/30/barack-obama/studies-show-hand-washing-reduces-disease/","English"
"http://data.gesis.org/claimskg/claim_review/e0e44ab7-0014-5f07-8b15-994e49debd3b","'The administration raises revenue for nationalized health care through a series of new taxes, including a light switch tax that would cost every American household $3,128 a year.'",2009-03-24,1,"FALSE","House Republican Conference","GOP full of hot air about Obama's """"light switch tax""""","Barack Obama,Bill Adair,Health Insurance Exchange,House Republican Conference,John Boehner,John McCormack,John Reilly,Medicaid,Medicare,National Health Insurance,National Republican Congressional Committee,Obama administration,PolitiFact,Republican,White House,cap and trade,cap-and-trade,carbon dioxide,emissions credits,fuzzy logic,making work pay' tax credit,nationalized health care,net present value,socialized medicine,the price,to return","nationalized health care","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/mar/30/house-republicans/GOP-full-of-hot-air-about-Obamas-light-switch-tax/","English"
"http://data.gesis.org/claimskg/claim_review/e89c5e5f-6ea2-5c18-822f-d939d5469d9c","'If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.'",2009-08-20,1,"FALSE","Barack Obama","Obama says lower obesity rates would save Medicare $1 trillion","Barack Obama,Center for American Progress,Centers for Disease Control and Prevention,Commonwealth Fund,Des Moines Register,Eric Finkelstein,Factcheck.org,Medicaid,Medicare,Obama for America,Organizing for America,RTI International,Trogdon,but not,cardiovascular disease,diabetes,obesity,think tank","Medicare","Health Care,Medicare","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/24/barack-obama/obama-says-lower-obesity-rates-would-save-medicare/","English"
"http://data.gesis.org/claimskg/claim_review/e26f1364-6447-591a-ae4d-63fe52da38c4","'John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.'",2007-12-31,1,"FALSE","Joe Biden","Edwards a significant player on several bills","2004 presidential race,Bill Frenzel,Brookings Institution,Bush's re-election,Dale Earnhardt,Democratic,Edward M. Kennedy,Enron,Joe Biden,John Edwards,John Kerry,John McCain,Kristen Modafferi,NASCAR,North Carolina State University,President Bush,President Bush's,Susan Collins,bioterrorism,landmark education","","Job Accomplishments","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/07/joe-biden/edwards-a-significant-player-on-several-bills/","English"
"http://data.gesis.org/claimskg/claim_review/35a7e888-0a91-566c-a08f-27260091a078","Barack Obama voted against 'born alive' legislation in Illinois that was 'virtually identical to the federal law.'",2008-08-11,3,"TRUE","National Right to Life Committee","2003 legislation had neutrality clause","Abortion,Barack Obama,David Brody,Illinois Senate,Jill Stanek,John McCain,National Right to Life Committee,U.S. Congress,abortion,attack ad,fetus,homo sapiens,prochoice,story here","Barack Obama","Abortion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/09/national-right-life-committee/2003-legislation-had-neutrality-clause/","English"
"http://data.gesis.org/claimskg/claim_review/41ea02b6-4bba-5a52-8eb0-52ea60601f22","The U.S. government spends less on energy innovation 'than the pet food industry invests in its own products.'",2008-07-11,1,"FALSE","Barack Obama","This dog won't hunt","Barack Obama,Booz Allen Hamilton,Politifact,global warming,inflation-adjusted","","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jul/11/barack-obama/this-dog-wont-hunt/","English"
"http://data.gesis.org/claimskg/claim_review/87eff14a-9cc4-5fc6-bc61-d6cc7506a0fc","'And 100 percent, John, of your ads . . . 100 percent of them have been negative.'",2008-10-15,1,"FALSE","Barack Obama","No, McCain's ads haven't all been negative","2004 election,Barack Obama,George Bush,John Kerry,John McCain,YouTube","","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/dec/03/barack-obama/no-mccains-ads-havent-all-been-negative/","English"
"http://data.gesis.org/claimskg/claim_review/fd7f4e9f-0ef3-5343-981a-b1bb50a43b9b","'If an Iranian woman shows too much hair in public, she risks being beaten or killed.'",2008-09-22,1,"FALSE","Sarah Palin","Iran ain't Miami Beach, but beatings and killings for immodesty? No","Abortion,Council on Foreign Relations,Elizabeth Rubin,Iran,Islam,Islamic Fundamentalism,Islamic revolution,Israel,Muslim,Muslim world,New York University School of Law,Quiet Resistance,Radio Farda,Reza Shah,Reza Shah Pahlavi,Sarah Palin,Ziba Mir-Hosseini,blood money,hejab","","Foreign Policy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/25/sarah-palin/iran-aint-miami-beach-but-beatings-and-killings-fo/","English"
"http://data.gesis.org/claimskg/claim_review/9245d039-d0ee-54fd-89ae-e595c5f40f50","'The McCain campaign is roughly in the position where Vice President Gore was running against President Bush one week before the election of 2000.'",2008-10-23,1,"FALSE","John McCain","McCain is further back than Gore was","2000 election,ABC News,Al Gore,Associated Press,CBS News,CNN,Columbia University,Fivethirtyeight.com,Gallup,George W. Bush,John McCain,Larry Sabato,MSNBC,Pew Research Center,Ralph Nader,Realclearpolitics,Realclearpolitics.com,Reuters,Steve Schmidt,Temple University,USA Today,University of Virginia,University of Wisconsin, Madison","","Elections","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/dec/03/john-mccain/mccain-is-further-back-than-gore-was/","English"
"http://data.gesis.org/claimskg/claim_review/9a7b37e0-068d-5641-aa94-acc98c163c0b","'Five percent of Americans pay over half the income taxes in this country. Forty percent of Americans pay no income taxes at all.'",2007-12-12,3,"TRUE","Fred Thompson","Thompson's tax numbers add up","Brookings Institution,Bush administration,Fred Thompson,Tax Foundation,Tax Policy Center,Urban Institute","","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/dec/13/fred-thompson/thompsons-tax-numbers-add-up/","English"
"http://data.gesis.org/claimskg/claim_review/9146d431-b0c7-5fd6-a835-be3c4b790833","'I'm proud to have had a 100 percent pro-life voting record.'",2007-11-18,3,"TRUE","Fred Thompson","He's right on","Fox News,Fred Thompson,Mitt Romney,National Right to Life Committee,New York City,Republican,Roe v. Wade,Romney,Rudy Giuliani,abortion,abortion rights,assisted suicide,campaign finance reform,late-term abortion,partial-birth abortion,pro-life","","Abortion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/nov/27/fred-thompson/hes-right-on/","English"
"http://data.gesis.org/claimskg/claim_review/ce8a4d2b-f165-5c42-a7f6-f550c1c7424f","'The Congressional Budget Office has found that (the stimulus) bill will lead to a real 0.1 to 0.3 percent reduction in gross domestic product by 2019.'",2009-02-23,1,"FALSE","Mark Sanford","Sanford distorts impact of stimulus bill","Bill Beach,Congressional Budget Office,Douglas W. Elmendorf,GDP,Heritage Foundation,Mark Sanford,Republican,Washington Post,crowding out,economic stimulus bill,governor of South Carolina,gross domestic product","Congressional Budget Office,gross domestic product","Federal Budget,Stimulus","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/23/mark-sanford/sanford-distorts-impact-stimulus-bill/","English"
"http://data.gesis.org/claimskg/claim_review/22adecda-6b52-5916-a06b-88b8417e2f5d","'President Eisenhower, on the night before the Normandy invasion...[wrote a] letter of resignation to the United States Army for the failure of the landings at Normandy.'",2008-09-26,1,"FALSE","John McCain","McCain flubs military history","Christopher Cox,Dwight D. Eisenhower,Dwight David Eisenhower,John McCain,Normandy,Normandy invasion,Securities and Exchange Commission,United States Army,University of Michigan,but not","Normandy,Normandy invasion,United States Army,landings at Normandy","Military","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/sep/26/john-mccain/mccain-flubs-military-history/","English"
"http://data.gesis.org/claimskg/claim_review/76bc0810-6c48-5d0d-87c3-d6e4bf1d4bdd","Hillary Clinton 'agreed with (John McCain) on voting for the war in Iraq.'",2008-01-30,3,"TRUE","Barack Obama","Clinton and McCain had same vote on Iraq war","Barack Obama,Democrat,Hillary Clinton,Illinois state senator,Iraq,John McCain,President Bush,Republican,U.S. Senate,war in Iraq","Hillary Clinton,Iraq,John McCain,war in Iraq","Iraq","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/01/barack-obama/clinton-and-mccain-had-same-vote-on-iraq-war/","English"
"http://data.gesis.org/claimskg/claim_review/4c6cd448-5597-57fa-a41e-d2895c61ae64","'Oil companies ...currently have 68-million acres that they're not using.'",2008-10-07,1,"FALSE","Barack Obama","Unused acres aren't necessarily being ignored","Alaska,American Association of Petroleum Geologists,Arctic National Wildlife Refuge,Barack Obama,Dave Smith,House Natural Resources Committee,Minerals Management Service,New Energy Reform Act of 2008,Republican,Washington, D.C,natural gas,offshore drilling","","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/07/barack-obama/unused-acres-arent-necessarily-being-ignored/","English"
"http://data.gesis.org/claimskg/claim_review/64da4db7-b8e5-5280-b26e-2da7edbe74f5","The House health care bill provides for 'free abortion services, and probably forced participation in abortions by members of the medical profession.'",2009-08-28,1,"FALSE","Chain email","Chain e-mail claims House health care bill would provide free abortion","Bart Stupak,Capps Amendment,HR 3200,House Energy and Commerce Committee,Lois Capps,Michael Connelly,PolitiFact,Rep. Lois Capps,abortion,chain e-mail,it; it,public option","abortion","Abortion,Health Care,Immigration","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2010/jan/21/chain-email/chain-e-mail-claims-house-health-care-bill-would-p/","English"
"http://data.gesis.org/claimskg/claim_review/db9f684e-137b-5126-8bd5-838dccffe6af","'Look, I believe in accountability. In 1983, I led the effort in Arkansas to improve our schools.'",2007-09-13,3,"TRUE","Hillary Clinton","No records, but there are witnesses","Arkansas Democrat-Gazette,Bill Clinton,Hillary Clinton,the Internet,the pack","","Education","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/oct/07/hillary-clinton/no-records-but-there-are-witnesses/","English"
"http://data.gesis.org/claimskg/claim_review/9bb286cc-b80d-5072-a487-d2455d55213b","'Now, I also support the Bush tax cuts. Sen. McCain voted against them originally. He now believes they should be made permanent. I'm glad he agrees they should be made permanent.'",2008-01-24,3,"TRUE","Mitt Romney","McCain switched tax vote","Bush tax cuts,Fox News,Great Society,Iraq,John McCain,Mitt Romney,Republican","Bush tax cuts","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/27/mitt-romney/mccain-switched-tax-vote/","English"
"http://data.gesis.org/claimskg/claim_review/3af67705-fdfd-503c-a649-680ae2dd2aab","During the Monica Lewinsky scandal, the Clintons brought the Rev. Jeremiah Wright to the White House for 'spiritual counseling.'",2008-04-21,1,"FALSE","Michael Moore","Not a spiritual adviser","Al Gore,Austin, Texas,Barack Obama,Bill Clinton,Don Argue,Gerald Mann,Gordon MacDonald,Hillary Clinton,House prayer breakfast,J. Philip Wogaman,Jeremiah Wright,Lewinsky scandal,Michael Moore,Monica Lewinsky,Monica Lewinsky scandal,Oval Office,PolitiFact,Rev. Jeremiah Wright,Tony Campolo,United Methodist Church,Washington, D.C,White House,argument from silence,home to roost","Jeremiah Wright,Lewinsky scandal,Monica Lewinsky,Monica Lewinsky scandal,White House","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/apr/25/michael-moore/not-a-spiritual-adviser/","English"
"http://data.gesis.org/claimskg/claim_review/36ceeba2-2d8c-5c51-96d9-91c2f0c2f5bd","'We have more coal reserves in the United States than they have oil reserves in Saudi Arabia.'",2008-01-25,3,"TRUE","Rudy Giuliani","U.S. is Saudi Arabia of coal","Carbon sequestration,Republican,Rudy Giuliani,Saudi Arabia,U.S. Energy Department,alternative fuel,global warming,oil reserves in Saudi Arabia","oil reserves in Saudi Arabia","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/25/rudy-giuliani/us-is-saudi-arabia-of-coal/","English"
"http://data.gesis.org/claimskg/claim_review/60aae1e8-e77a-5198-a2b5-ad4ce21d000b","'We import more oil today than ever before.'",2009-07-06,1,"FALSE","Barack Obama","Obama's wrong on oil imports","American Petroleum Institute,Barack Obama,Energy Information Administration,crude oil,natural gas","","Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jul/08/barack-obama/obamas-wrong-oil-imports/","English"
"http://data.gesis.org/claimskg/claim_review/bea540aa-d9c5-5b92-8f73-5b42afaa6255","'Rural schools enroll 40 percent of American children, but receive only 22 percent of federal education funding.'",2007-09-21,1,"FALSE","John Edwards","Not the funding gap he claims","John Edwards,National Center for Education Statistics,National Education Association,but not","","Education","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/oct/10/john-edwards/not-the-funding-gap-he-claims/","English"
"http://data.gesis.org/claimskg/claim_review/97eb0e27-c7e4-5143-b70c-cfefbff996ec","'He (Obama) chairs the subcommittee on Europe. ... He's held not one substantive hearing to do oversight.'",2008-02-26,3,"TRUE","Hillary Clinton","Dormant while Obama campaigns","Afghanistan,Barack Obama,Hillary Clinton,NATO,North Atlantic Treaty Organization,Republican,Richard Lugar,Senator,Subcommittee on European Affairs,member states of the North Atlantic Treaty Organization","","Foreign Policy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/27/hillary-clinton/dormant-while-obama-campaigns/","English"
"http://data.gesis.org/claimskg/claim_review/ff1167ea-a783-5923-8117-756686fea03f","'Did Obama know that Tony Rezko was saving him $300,000 on the purchase of his home?'",2008-06-04,1,"FALSE","Republican National Committee","No proof Rezko saved Obama money on home","Barack Obama,Republican National Committee,Republican Party,Tony Rezko,Tony' Rezko,money laundering,the price","Tony Rezko","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jun/17/republican-national-committee-republican/no-proof-rezko-saved-obama-money-on-home/","English"
"http://data.gesis.org/claimskg/claim_review/c81f5f92-f410-5e6f-bb5a-a5ba2313af56","Obama worked with 'Sen. Dick Lugar, a Republican, to help lock down loose nuclear weapons.'",2008-07-15,3,"TRUE","Barack Obama","Obama-Lugar measure included weapons of mass destruction","Azerbaijan,Barack Obama,Dick Lugar,MANPADS,Republican,Russia,Sam Nunn,Soviet Union,U.S. senator,Ukraine,weapons of mass destruction","Dick Lugar,Republican","Military","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jul/15/barack-obama/obama-lugar-measure-included-weapons-of-mass-destr/","English"
"http://data.gesis.org/claimskg/claim_review/1cd934b5-82f9-5caa-a37f-99ea8a6fda40","Seniors and the disabled 'will have to stand in front of Obama's 'death panel' so his bureaucrats can decide, based on a subjective judgment of their 'level of productivity in society,' whether they are worthy of health care.'",2009-08-07,1,"FALSE","Sarah Palin","Sarah Palin falsely claims Barack Obama runs a 'death panel'","AARP,Alaska,Barack Obama,Comparative Effectiveness Research,Democrat,Down Syndrome,Facebook,George Stephanopolous,Medicare,Newt Gingrich,Obama administration,Peter Orszag,Sarah Palin,Soylent Green,comparative effectiveness research,death panel,euthanasia,living wills,nationalized health care,the  New York Times","death panel","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/aug/10/sarah-palin/sarah-palin-barack-obama-death-panel/","English"
"http://data.gesis.org/claimskg/claim_review/3c3ddbab-b539-5f8c-b118-507a56607e18","John McCain has said the economy is 'not his strong suit.'",2008-02-01,3,"TRUE","Mitt Romney","McCain said it","Carly Fiorina,Jack Kemp,John McCain,Mitt Romney,National War College,Phil Gramm,Republican,Senate Armed Services Committee,Tim Russert,Tom Coburn,Warren Rudman","John McCain","Economy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/04/mitt-romney/mccain-said-it/","English"
"http://data.gesis.org/claimskg/claim_review/70b0b169-bf8e-5f8e-9517-44efaa42370d","If we got solar energy from 'an area of the Southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the United States of America in a full year.'",2009-01-28,3,"TRUE","Al Gore","Al Gore is optimistic about solar energy, and pretty accurate, too","Al Gore,Energy Information Administration,Environment America,George Washington University,James Mason,Kallee,Renewable Energy,Senate Foreign Relations Committee,U.S. Energy Department,climate change,natural gas,plug-in hybrid,solar energy,solar panel,solar radiation","","Environment","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/feb/18/al-gore/al-gore-optimistic-about-solar-energy-and-pretty-a/","English"
"http://data.gesis.org/claimskg/claim_review/5c587c2b-e0cc-5c97-aa10-2338e310a4b2","'When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.'",2008-06-13,3,"TRUE","Barack Obama","McCain flipped on payroll taxes, if only once","Barack Obama,Columbus, Ohio,John McCain,Meet the Press,Republican Party,Tim Russert,a bad","","Medicare,Social Security","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jun/26/barack-obama/mccain-flipped-on-payroll-taxes-if-only-once/","English"
"http://data.gesis.org/claimskg/claim_review/bc3abe34-b7d6-562d-a7c3-ff788fe1c50e","AIG 'said they were giving $57 million (in retention payments) to people who were being terminated.'",2009-03-16,3,"TRUE","Elijah Cummings","AIG retention bonuses going to employees it plans to terminate","ABC,AIG,AIG Financial Products,Andrew Cuomo,Barney Frank,Edward Liddy,Elijah E. Cummings,James F. Reda,New York Attorney General,New York attorney general,PolitiFact,Securities and Exchange Commission,Tim Geithner,to return","AIG","Economy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/mar/18/elijah-cummings/AIG-retention-bonuses-employees-plans-to-terminate/","English"
"http://data.gesis.org/claimskg/claim_review/5edebaed-8e55-5a02-aa98-f2265c52bf16","Over the past few months, we've learned that 'we just can't count on the media to debunk' lies about health insurance reform.",2009-09-01,1,"FALSE","Organizing for America","Organizing for America says media won't check facts, but we find many debunking reports.","Associated Press,Barack Obama,CNN,Factcheck.org,Mitch Stewart,Organizing for America,get the picture","","Health Care,Pundits","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/sep/02/organizing-america/organizing-america-says-media-wont-check-facts-we-/","English"
"http://data.gesis.org/claimskg/claim_review/8c9dfef5-bc84-540d-977b-5029bf3a5b77","'More than half of all black children live in single-parent households, a number that has doubled — doubled — since we were children.'",2008-06-15,3,"TRUE","Barack Obama","Statistics don't lie in this case","Alvin Poussaint,Barack Obama,Bill Cosby,Brookings Institution,Father's Day,Harvard Medical School,Poussaint,Rebecca Blank,U.S. Census Bureau,in children,other races","","Families","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jun/23/barack-obama/statistics-dont-lie-in-this-case/","English"
"http://data.gesis.org/claimskg/claim_review/8f8cbdfc-e601-52d8-8502-82a63820aed0","'Right now, an employer has more of a chance of getting hit by lightning than be prosecuted for hiring an undocumented worker. That has to change.'",2007-11-15,1,"FALSE","Barack Obama","Lightning strikes, but not like the feds","Barack Obama,Bureau of Labor Statistics,National Weather Service,Office of Immigration Statistics,Ohio State University,PolitiFact.com,U.S. Department of Homeland Security","undocumented worker","Immigration","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/nov/16/barack-obama/lightning-strikes-but-not-like-the-feds/","English"
"http://data.gesis.org/claimskg/claim_review/d73bc970-a799-5e0f-9029-a38c25105574","Obama 'shunned the opportunity to talk to soldiers to thank them for their service.'",2008-07-22,1,"FALSE","Chain email","Event was delayed as group talked to troops","Afghanistan,Bagram Air Base,Bagram Air Field,Barack Obama,Christian Patterson,Kuwait,Pentagon,Utah Army National Guard,blog is,chain e-mail","","Foreign Policy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jul/28/chain-email/event-was-delayed-as-group-talked-to-troops/","English"
"http://data.gesis.org/claimskg/claim_review/fa555fe6-4219-584e-a1b9-8782afe37b44","Says the difference between her and Barack Obama is 'about 35 years of experience.'",2008-02-13,1,"FALSE","Hillary Clinton","She has experience, but maybe not at math","Barack Obama,Hillary Clinton,Illinois Senate,U.S. Senate","Barack Obama","Candidate Biography","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/feb/19/hillary-clinton/she-has-experience-but-maybe-not-at-math/","English"
"http://data.gesis.org/claimskg/claim_review/3e39570f-b982-5a89-b829-e542a404fb66","'Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists.'",2008-05-21,3,"TRUE","Barack Obama","McCain proposed bill that didn't pass","Barack Obama,Bill Clinton,Campaign Finance Reform,Congressional Record,Democrat,John McCain,McCain-Feingold bill,Russ Feingold,Wisconsin,campaign finance reform,conflict of interest,soft money,story here","John McCain","Ethics","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/may/23/barack-obama/mccain-proposed-bill-that-didnt-pass/","English"
"http://data.gesis.org/claimskg/claim_review/a6972624-8344-5d2a-9dc0-06a9caac0b27","Obama 'refused to not only put his hand on his heart during the Pledge of Allegiance, but refused to say the pledge.'",2007-11-08,1,"FALSE","Chain email","Photo was taken during anthem, not pledge","ABC,Barack Obama,Bill Richardson,Burlington, Iowa,Hillary Clinton,Indianola, Iowa,Iran,Iraq,Maryland Historical Society,PLEDGE OF ALLEGIANCE,Pledge of Allegiance,Richard Danzig,Scott Gration,Sen. Tom Harkin,Tom Harkin,Tony' McPeak,a man,chain e-mail,facing the flag,the anthem,the chain","Pledge of Allegiance","Patriotism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/nov/08/chain-email/photo-was-taken-during-anthem-not-pledge/","English"
"http://data.gesis.org/claimskg/claim_review/e4a6b7b0-683f-5145-bb7f-aa2e6a177812","'Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.'",2009-04-30,3,"TRUE","Mark Sanford","Gov. Sanford cites Bloomberg statistic that the U.S. has """"spent, lent or committed"""" nearly $13 trillion to blunt the recession","American Enterprise Institute,Barack Obama,Bloomberg news,Center on Budget and Policy Priorities,FDIC,Federal Reserve,Fox Business Network,George W. Bush,Human Events,Kazakhstan,Mark Sanford,Obama administration,State Journal-Register,TARP,Troubled Assets Relief Program,liquidity,the Fox","","Economy,Stimulus","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/may/15/mark-sanford/gov-sanford-cites-bloomberg-statistic-us-has-spent/","English"
"http://data.gesis.org/claimskg/claim_review/ecfe2f46-2cf2-5708-b1bd-1cca74b2f839","Mitt Romney previously believed 'that abortion should be safe and legal in this country.' Now he is 'prolife.'",2008-01-28,3,"TRUE","John McCain","Romney has changed his stand on abortion","John McCain,Mitt Romney,PolitiFact,Republican,Shannon P. O'Brien,Ted Kennedy,U.S. Senate,abortion,prolife","Mitt Romney,abortion,prolife","Abortion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/28/john-mccain/romney-has-changed-his-stand-on-abortion/","English"
"http://data.gesis.org/claimskg/claim_review/eb98d551-a85a-5bb8-b1da-160e5175b557","'McCain got more money from Airbus' U.S. executives than any other politician.'",2008-06-09,3,"TRUE","Campaign Money Watch","McCain campaign bouyed by Airbus execs and lobbyists","Airbus,Barack Obama,Campaign Money Watch,Center for Responsive Politics,EADS,European Aeronautic Defense and Space Company,Fierce Isakowitz & Blalock,General Accounting Office,John Green,John McCain,Mark Warner,Northrop Grumman,Opensecrets.org,PolitiFact,Public Citizen,U.S. Senate,William L. Ball III","","Ethics,Military","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jul/31/campaign-money-watch/mccain-campaign-bouyed-by-airbus-execs-and-lobbyis/","English"
"http://data.gesis.org/claimskg/claim_review/1918c439-fbd5-59e5-8578-2f5e052df0dd","'A ham and cheese sandwich on one slice of bread is the responsibility of the USDA ... But a ham and cheese sandwich on two slices of bread is the responsibility of the Food and Drug Administration.'",2007-11-20,3,"TRUE","Hillary Clinton","A legitimate beef with ham sandwich regulations","Center for Science in the Public Interest,Food and Drug Administration,Government Accountability Office,PolitiFact,Shenandoah, Iowa,Theodore Roosevelt,U.S. Department of Agriculture,Upton Sinclair,Wiener schnitzel,bread crumbs,cutlet,frying,ham and cheese sandwich,legitimate beef,sandwich rule,sausage,veal,vinegar","Food and Drug Administration,ham and cheese sandwich","Consumer Safety,Regulation","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2007/dec/10/hillary-clinton/a-legitimate-beef-with-ham-sandwich-regulations/","English"
"http://data.gesis.org/claimskg/claim_review/f45b0d2b-0727-530e-a1d3-bbc593e0be4b","Tax rates were significantly higher 'in the '40s, the '50s, and the '60s.'",2008-04-30,3,"TRUE","Hillary Clinton","Rates were a lot higher back in the day","Bill O'Reilly,Fox News,Fox News Network,Hillary Clinton,Tax Foundation,but not,the Fox","","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/may/02/hillary-clinton/rates-were-a-lot-higher-back-in-the-day/","English"
"http://data.gesis.org/claimskg/claim_review/5efb6c3f-dc62-5413-b25a-e22b6c367018","'The centerpiece of Senator McCain's education policy is to increase the voucher program in D.C. by 2,000 slots.'",2008-10-15,1,"FALSE","Barack Obama","Centerpiece? More like a side dish","Barack Obama,Brian Rogers,D.C. Opportunity Scholarship Program,John McCain,Washington, D.C,go — I","","Education","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/oct/16/barack-obama/centerpiece-more-like-a-side-dish/","English"
"http://data.gesis.org/claimskg/claim_review/d544ebd9-c360-5ee0-92c6-16986a66e47a","'The reality is, we are holding some of the most dangerous terrorists in the world right now in our federal prisons, including the mastermind of the 1993 World Trade Center bombing, the 'shoe bomber,' the 'Unabomber,' and many others.'",2009-05-20,3,"TRUE","Richard Durbin","Durbin correct that convicted terrorists are in federal prisons","1993 World Trade Center bombing,9/11 attacks,Barack Obama,Cuba,Federal Bureau of Prisons,Florence, Colo,Guantanamo Bay,Guantanamo Bay, Cuba,Osama bin Laden,Ramzi Ahmed Yousef,Republican,Richard Durbin,Richard Reid,Ted Kaczynski,Unabomber,Wadih El-Hage,Zacarias Moussaoui","1993 World Trade Center bombing,Unabomber","Terrorism","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/may/21/richard-durbin/durbin-correct-convicted-terrorists-are-federal-pr/","English"
"http://data.gesis.org/claimskg/claim_review/b6c5ada4-2b7f-5b9b-8450-4ef8bdc46d11","Contends that President Obama 'literally said (if) his cap-and-trade proposals were to pass, that utility rates, his words now, would, 'necessarily skyrocket.''",2009-06-10,3,"TRUE","Mike Pence","Pence claims that Obama said energy costs will skyrocket with a cap-and-trade plan","Barack Obama,Congressional Budget Office,MSNBC,Massachusetts Institute of Technology,Mike Pence,Morning Joe,PolitiFact,San Francisco Chronicle,carbon dioxide,global warming,https,natural gas,the price","","Climate Change,Energy","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2009/jun/11/mike-pence/pence-claims-obama-said-energy-costs-will-skyrocke/","English"
